timestamp,open,high,low,close,volume
1680307200000,28465.36000000,28819.71000000,28408.57000000,28571.08000000,9519.99996000
1680328800000,28571.08000000,28572.93000000,28351.35000000,28372.85000000,7881.42856000
1680350400000,28372.84000000,28473.90000000,28220.27000000,28372.37000000,7400.00828000
1680372000000,28372.36000000,28577.00000000,28333.19000000,28452.73000000,5437.01073000
1680393600000,28452.74000000,28530.00000000,28355.00000000,28470.01000000,4932.87323000
1680415200000,28470.01000000,28490.40000000,28306.80000000,28357.93000000,4994.67736000
1680436800000,28357.93000000,28361.00000000,27927.00000000,28194.39000000,16231.16343000
1680458400000,28194.40000000,28213.39000000,27856.43000000,28171.87000000,11206.94290000
1680480000000,28171.87000000,28182.17000000,27560.00000000,27679.57000000,14634.93287000
1680501600000,27679.58000000,28500.99000000,27644.50000000,28253.73000000,21007.79879000
1680523200000,28253.73000000,28375.00000000,27875.00000000,27986.48000000,17596.83958000
1680544800000,27986.48000000,28238.53000000,27200.24000000,27800.00000000,25940.44281000
1680566400000,27800.00000000,27965.00000000,27662.79000000,27890.01000000,9730.21832000
1680588000000,27890.01000000,28444.44000000,27860.17000000,28289.52000000,16377.53516000
1680609600000,28289.51000000,28399.00000000,27947.59000000,28226.99000000,15634.20146000
1680631200000,28226.98000000,28305.00000000,28070.70000000,28165.47000000,7980.60197000
1680652800000,28165.47000000,28775.00000000,28099.68000000,28582.84000000,17633.73025000
1680674400000,28582.84000000,28603.59000000,28450.50000000,28554.38000000,8390.86106000
1680696000000,28554.37000000,28750.00000000,27805.10000000,28023.74000000,26170.79152000
1680717600000,28023.75000000,28308.04000000,27935.71000000,28170.01000000,8542.26449000
1680739200000,28170.01000000,28182.05000000,27878.60000000,28036.75000000,8505.03721000
1680760800000,28036.75000000,28088.88000000,27711.00000000,27945.52000000,11332.53496000
1680782400000,27945.51000000,28181.05000000,27750.00000000,28041.40000000,13929.77375000
1680804000000,28041.41000000,28121.87000000,27900.00000000,28033.82000000,6351.60371000
1680825600000,28033.83000000,28100.00000000,27863.23000000,27980.00000000,5129.28067000
1680847200000,27980.00000000,27984.75000000,27766.94000000,27840.90000000,8546.30843000
1680868800000,27840.89000000,27984.75000000,27800.00000000,27911.51000000,7223.84607000
1680890400000,27911.50000000,27980.74000000,27839.02000000,27906.33000000,3862.65870000
1680912000000,27906.34000000,28154.99000000,27859.02000000,28140.92000000,5581.31971000
1680933600000,28140.91000000,28152.57000000,27990.57000000,28016.09000000,4731.67826000
1680955200000,28016.09000000,28057.00000000,27897.26000000,27935.11000000,4480.88708000
