timestamp,open,high,low,close,volume
1640995200000,0.07536000,0.07665000,0.07524000,0.07620000,302184532.40000000
1641016800000,0.07620000,0.07645000,0.07547000,0.07574000,506426841.50000000
1641038400000,0.07575000,0.07683000,0.07574000,0.07663000,416923545.40000000
1641060000000,0.07664000,0.07670000,0.07597000,0.07660000,412293392.80000000
1641081600000,0.07661000,0.07787000,0.07621000,0.07648000,281696988.10000000
1641103200000,0.07647000,0.07695000,0.07599000,0.07671000,454355356.40000000
1641124800000,0.07672000,0.07834000,0.07648000,0.07797000,471722961.50000000
1641146400000,0.07797000,0.07804000,0.07683000,0.07762000,526811425.60000000
1641168000000,0.07761000,0.07812000,0.07704000,0.07731000,440792393.70000000
1641189600000,0.07732000,0.07777000,0.07668000,0.07767000,329512153.60000000
1641211200000,0.07768000,0.07824000,0.07700000,0.07711000,535539095.30000000
1641232800000,0.07710000,0.07733000,0.07625000,0.07705000,452483502.20000000
1641254400000,0.07705000,0.07720000,0.07593000,0.07642000,413469519.20000000
1641276000000,0.07643000,0.07739000,0.07630000,0.07736000,367229103.00000000
1641297600000,0.07736000,0.07809000,0.07687000,0.07710000,537434941.00000000
1641319200000,0.07711000,0.07739000,0.07575000,0.07592000,481890979.50000000
1641340800000,0.07593000,0.07682000,0.07574000,0.07669000,339038052.50000000
1641362400000,0.07668000,0.07745000,0.07650000,0.07668000,399518032.70000000
1641384000000,0.07667000,0.07731000,0.07608000,0.07621000,546093803.80000000
1641405600000,0.07622000,0.07629000,0.06910000,0.07112000,548119824.70000000
1641427200000,0.07113000,0.07137000,0.06925000,0.07004000,1023791750.70000000
1641448800000,0.07003000,0.07082000,0.06926000,0.07004000,924788243.90000000
1641470400000,0.07004000,0.07079000,0.06964000,0.07048000,706570737.70000000
1641492000000,0.07048000,0.07149000,0.07047000,0.07106000,589819969.60000000
1641513600000,0.07107000,0.07119000,0.06654000,0.06799000,723463317.50000000
1641535200000,0.06798000,0.06918000,0.06687000,0.06874000,733594751.10000000
1641556800000,0.06874000,0.06917000,0.06652000,0.06841000,635669556.70000000
1641578400000,0.06841000,0.06873000,0.06767000,0.06820000,260513908.70000000
1641600000000,0.06821000,0.06914000,0.06792000,0.06904000,133836403.60000000
1641621600000,0.06904000,0.06918000,0.06799000,0.06817000,339691275.90000000
1641643200000,0.06817000,0.06832000,0.06485000,0.06490000,412614479.30000000
1641664800000,0.06489000,0.06625000,0.06402000,0.06539000,235860236.80000000
1641686400000,0.06539000,0.06629000,0.06490000,0.06577000,232165751.60000000
1641708000000,0.06576000,0.06622000,0.06513000,0.06593000,168364260.80000000
1641729600000,0.06594000,0.06669000,0.06503000,0.06645000,450910966.00000000
1641751200000,0.06647000,0.06724000,0.06591000,0.06611000,490790022.00000000
1641772800000,0.06611000,0.06692000,0.06589000,0.06667000,384358920.50000000
1641794400000,0.06667000,0.06680000,0.06546000,0.06588000,410048780.70000000
1641816000000,0.06588000,0.06600000,0.06111000,0.06265000,940677135.90000000
1641837600000,0.06266000,0.06355000,0.06230000,0.06342000,140316845.00000000
1641859200000,0.06343000,0.06432000,0.06290000,0.06380000,307398041.60000000
1641880800000,0.06380000,0.06465000,0.06334000,0.06394000,600512622.20000000
1641902400000,0.06394000,0.06566000,0.06343000,0.06467000,587218499.90000000
1641924000000,0.06468000,0.06503000,0.06438000,0.06493000,89084318.50000000
1641945600000,0.06493000,0.06596000,0.06491000,0.06554000,372713035.60000000
1641967200000,0.06554000,0.06805000,0.06540000,0.06713000,389665994.60000000
1641988800000,0.06714000,0.06825000,0.06689000,0.06788000,457404486.80000000
1642010400000,0.06788000,0.06834000,0.06759000,0.06806000,251626878.90000000
1642032000000,0.06807000,0.06840000,0.06718000,0.06790000,325597593.90000000
1642053600000,0.06791000,0.06856000,0.06737000,0.06748000,544556700.20000000
1642075200000,0.06747000,0.06848000,0.06621000,0.06648000,781304699.10000000
1642096800000,0.06648000,0.06712000,0.06593000,0.06620000,178628981.10000000
1642118400000,0.06621000,0.06770000,0.06587000,0.06769000,430295027.10000000
1642140000000,0.06769000,0.06798000,0.06591000,0.06645000,514348269.10000000
1642161600000,0.06645000,0.06786000,0.06599000,0.06752000,482802363.60000000
1642183200000,0.06751000,0.06850000,0.06739000,0.06765000,321799509.10000000
1642204800000,0.06765000,0.06802000,0.06737000,0.06788000,307495306.10000000
1642226400000,0.06787000,0.06847000,0.06773000,0.06796000,300254392.30000000
